class,index,pred
class_2,3293,0
class_2,3294,0
class_2,3295,0.3
class_2,3296,0.8
class_2,3297,0
class_2,3298,1
class_2,3299,0
class_2,3300,0.5
class_2,3301,0.2
class_2,3302,0
class_2,3303,1
class_2,3304,0
class_2,3305,0.2
class_2,3306,0
class_2,3307,0.4
class_2,3308,0.4
class_2,3309,0
class_2,3310,0.5
class_2,3311,0.9
class_2,3312,0.8
class_2,3313,0.3
class_2,3314,0.5
class_2,3315,0.7
class_2,3316,0.2
class_2,3317,0.7
class_2,3318,0.2
class_2,3319,0.9
class_2,3320,0
class_2,3321,0.8
class_2,3322,0.7
class_2,3323,0
class_2,3324,0
class_2,3325,0
class_2,3326,0.3
class_2,3327,0
class_2,3328,0
class_2,3329,0
class_2,3330,0
class_2,3331,0.1
class_2,3332,0.1
class_2,3333,0.1
class_2,3334,0
class_2,3335,0.5
class_2,3336,0
class_2,3337,0
class_2,3338,0
class_2,3339,0.8
class_2,3340,0.8
class_2,3341,0.1
class_2,3342,0
class_2,3343,0.9
class_2,3344,0
class_2,3345,0
class_2,3346,0.6
class_2,3347,0
class_2,3348,0
class_2,3349,0
class_2,3350,0
class_2,3351,0
class_2,3352,0
class_2,3353,0.1
class_2,3354,0
class_2,3355,0.3
class_2,3356,0.8
class_2,3357,0
class_2,3358,0
class_2,3359,0.7
class_2,3360,0.7
class_2,3361,0.3
class_2,3362,0
class_2,3363,0
class_2,3364,0
class_2,3365,0.5
class_2,3366,0
class_2,3367,0
class_2,3368,0.7
class_2,3369,0
class_2,3370,0.7
class_2,3371,0
class_2,3372,1
class_2,3373,0
class_2,3374,0
class_2,3375,0.1
class_2,3376,0
class_2,3377,0.2
class_2,3378,0.3
class_2,3379,0
class_2,3380,0
class_2,3381,0.7
class_2,3382,0
class_2,3383,0
class_2,3384,0
class_2,3385,0
class_2,3386,0
class_2,3387,0
class_2,3388,0
class_2,3389,0.1
class_2,3390,1
class_2,3391,1
class_2,3392,0.2
class_2,3393,0.1
class_2,3394,0
class_2,3395,0
class_2,3396,0.9
class_2,3397,0
class_2,3398,0.1
class_2,3399,0.3
class_2,3400,0.1
class_2,3401,0.2
class_2,3402,0.7
class_2,3403,0.9
class_2,3404,0.1
class_2,3405,0.6
class_2,3406,1
class_2,3407,0
class_2,3408,0
class_2,3409,0
class_2,3410,0.8
class_2,3411,0
class_2,3412,0.3
class_2,3413,0
class_2,3414,0.4
class_2,3415,0
class_2,3416,0.4
class_2,3417,1
class_2,3418,0.9
class_2,3419,0.3
class_2,3420,0.6
class_2,3421,0.2
class_2,3422,0.2
class_2,3423,0.2
class_2,3424,0.8
class_2,3425,0
class_2,3426,0
class_2,3427,0.3
class_2,3428,0.1
class_2,3429,0.2
class_2,3430,0.2
class_2,3431,0.9
class_2,3432,0.9
class_2,3433,0.5
class_2,3434,0.5
class_2,3435,0.4
class_2,3436,0
class_2,3437,0.1
class_2,3438,0.1
class_2,3439,0.7
class_2,3440,0.7
class_2,3441,0
class_2,3442,0
class_2,3443,0.2
class_2,3444,0.6
class_2,3445,0.6
class_2,3446,0
class_2,3447,0
class_2,3448,0.5
class_2,3449,0.8
class_2,3450,0
class_2,3451,0
class_2,3452,0
class_2,3453,0
class_2,3454,0.3
class_2,3455,0.7
class_2,3456,0
class_2,3457,0
class_2,3458,0.1
class_2,3459,0.1
class_2,3460,0
class_2,3461,0
class_2,3462,0.7
class_2,3463,0.3
class_2,3464,0.1
class_2,3465,0.2
class_2,3466,0.3
class_2,3467,0.1
class_2,3468,0.1
class_2,3469,1
class_2,3470,0.6
class_2,3471,0.3
class_2,3472,0.8
class_2,3473,0.5
class_2,3474,0.3
class_2,3475,0.9
class_2,3476,0.6
class_2,3477,0.4
class_2,3478,0
class_2,3479,0
class_2,3480,0
class_2,3481,0.1
class_2,3482,0.2
class_2,3483,0.1
class_2,3484,0
class_2,3485,0
class_2,3486,0.7
class_2,3487,0
class_2,3488,0
class_2,3489,0.2
class_2,3490,0
class_2,3491,0.4
class_2,3492,0.8
class_2,3493,0
class_2,3494,0
class_2,3495,0
class_2,3496,0
class_2,3497,0
class_2,3498,0.1
class_2,3499,0
class_2,3500,0
class_2,3501,0
class_2,3502,0.1
class_2,3503,0
class_2,3504,0
class_2,3505,0
class_2,3506,0.5
class_2,3507,0.3
class_2,3508,0.3
class_2,3509,0.1
class_2,3510,0.5
class_2,3511,0.9
class_2,3512,0
class_2,3513,0
class_2,3514,0.5
class_2,3515,0.9
class_2,3516,0.7
class_2,3517,0
class_2,3518,0.6
class_2,3519,0
class_2,3520,0.4
class_2,3521,0.1
class_2,3522,0
class_2,3523,0.3
class_2,3524,0.5
class_2,3525,0.8
class_2,3526,1
class_2,3527,0.2
class_2,3528,0
class_2,3529,0
class_2,3530,0
class_2,3531,0.4
class_2,3532,0
class_2,3533,0.2
class_2,3534,0.9
class_2,3535,0
class_2,3536,0.5
class_2,3537,0
class_2,3538,0
class_2,3539,0.8
class_2,3540,0
class_2,3541,0.7
class_2,3542,0
class_2,3543,0
class_2,3544,0
class_2,3545,0.3
class_2,3546,0
class_2,3547,0
class_2,3548,0.2
class_2,3549,1
class_2,3550,0
class_2,3551,0.7
class_2,3552,0
class_2,3553,0.3
class_2,3554,0
class_2,3555,0.7
class_2,3556,0.5
class_2,3557,0.4
class_2,3558,0
class_2,3559,0.2
class_2,3560,0
class_2,3561,0
class_2,3562,0
class_2,3563,0
class_2,3564,0
class_2,3565,0
class_2,3566,0
class_2,3567,0
class_2,3568,0
class_2,3569,0.1
class_2,3570,0
class_2,3571,0
class_2,3572,0
class_2,3573,0
class_2,3574,0
class_2,3575,0.6
class_2,3576,0
class_2,3577,0
class_2,3578,0
class_2,3579,0.3
class_2,3580,0.1
class_2,3581,0
class_2,3582,0
class_2,3583,0
class_2,3584,0.6
class_2,3585,0.6
class_2,3586,0.3
class_2,3587,0.9
class_2,3588,0.1
class_2,3589,0
class_2,3590,0
class_2,3591,0
class_2,3592,0
class_2,3593,0.6
class_2,3594,0.2
class_2,3595,0
class_2,3596,0.1
class_2,3597,0.5
class_2,3598,0.8
class_2,3599,0.2
class_2,3600,0
class_2,3601,1
class_2,3602,0.2
class_2,3603,0.1
class_2,3604,0.4
class_2,3605,0
class_2,3606,0
class_2,3607,0.4
class_2,3608,0
class_2,3609,0
class_2,3610,0.5
class_2,3611,0
class_2,3612,0.8
class_2,3613,0
class_2,3614,0.4
class_2,3615,0.2
class_2,3616,0
class_2,3617,0
class_2,3618,0
class_2,3619,0.3
class_2,3620,0
class_2,3621,0.2
class_2,3622,0.2
class_2,3623,0.1
class_2,3624,0
class_2,3625,0
class_2,3626,0.2
class_2,3627,0
class_2,3628,0
class_2,3629,0
class_2,3630,0
class_2,3631,0.1
class_2,3632,0.1
class_2,3633,0.3
class_2,3634,0
class_2,3635,0
class_2,3636,0.8
class_2,3637,0.2
class_2,3638,0.2
class_2,3639,0
class_2,3640,0
class_2,3641,0
class_2,3642,0
class_2,3643,0
class_2,3644,0
class_2,3645,0
class_2,3646,0
class_2,3647,0.5
class_2,3648,0
class_2,3649,0.8
class_2,3650,1
class_2,3651,0.3
class_2,3652,0.2
class_2,3653,0.5
class_2,3654,0
class_2,3655,0
class_2,3656,0.3
class_2,3657,0.3
class_2,3658,0
class_2,3659,0.1
class_2,3660,0.2
class_2,3661,0.2
class_2,3662,1
class_2,3663,0
class_2,3664,0
class_2,3665,0.3
class_2,3666,0
class_2,3667,0
class_2,3668,0
class_2,3669,0.7
class_2,3670,0.9
class_2,3671,0.1
class_2,3672,0
class_2,3673,0.3
class_2,3674,0
class_2,3675,0.6
class_2,3676,0.9
class_2,3677,0
class_2,3678,0
class_2,3679,0.2
class_2,3680,0
class_2,3681,0
class_2,3682,0
class_2,3683,0
class_2,3684,0.9
class_2,3685,0.7
class_2,3686,0.1
class_2,3687,0.3
class_2,3688,0
class_2,3689,0
class_2,3690,0.1
class_2,3691,0
class_2,3692,0.2
class_2,3693,0.9
class_2,3694,0.5
class_2,3695,0.8
class_2,3696,0
class_2,3697,0.1
class_2,3698,0.8
class_2,3699,0
class_2,3700,0
class_2,3701,0.2
class_2,3702,0
class_2,3703,0.8
class_2,3704,0
class_2,3705,0
class_2,3706,0.1
class_2,3707,0.4
class_2,3708,0.9
class_2,3709,0
class_2,3710,1
class_2,3711,0
class_2,3712,0.1
class_2,3713,0
class_2,3714,0
class_2,3715,0
class_2,3716,0.4
class_2,3717,0.9
class_2,3718,0
class_2,3719,0
class_2,3720,0
class_2,3721,0.2
class_2,3722,0
class_2,3723,0.3
class_2,3724,0
class_2,3725,0.7
class_2,3726,0.6
class_2,3727,0
class_2,3728,0.1
class_2,3729,0
class_2,3730,0
class_2,3731,0.9
class_2,3732,0.4
class_2,3733,0
class_2,3734,0
class_2,3735,0.6
class_2,3736,0.2
class_2,3737,0
class_2,3738,0.7
class_2,3739,0
class_2,3740,0
class_2,3741,0
class_2,3742,0.3
class_2,3743,0.3
class_2,3744,0.3
class_2,3745,0
class_2,3746,0.7
class_2,3747,0
class_2,3748,0
class_2,3749,0.2
class_2,3750,0
class_2,3751,0
class_2,3752,0
class_2,3753,0
class_2,3754,0
class_2,3755,0
class_2,3756,0.2
class_2,3757,0
class_2,3758,0.2
class_2,3759,0.2
class_2,3760,0.2
class_2,3761,0
class_2,3762,0.5
class_2,3763,0
class_2,3764,0
class_2,3765,0
class_2,3766,1
class_2,3767,0.2
class_2,3768,0
class_2,3769,0.9
class_2,3770,0.2
class_2,3771,1
class_2,3772,0
class_2,3773,0.2
class_2,3774,0
class_2,3775,0
class_2,3776,0
class_2,3777,0
class_2,3778,0
class_2,3779,0.2
class_2,3780,0
class_2,3781,0
class_2,3782,0.9
class_2,3783,0
class_2,3784,0.4
class_2,3785,0
class_2,3786,0
class_2,3787,0.2
class_2,3788,0.7
class_2,3789,0
class_2,3790,0.9
class_2,3791,1
class_2,3792,0
class_2,3793,0.1
class_2,3794,0
class_2,3795,0
class_2,3796,0.1
class_2,3797,0.2
class_2,3798,0
class_2,3799,0
class_2,3800,0
class_2,3801,0.7
class_2,3802,0
class_2,3803,0
class_2,3804,0.7
class_2,3805,0.2
class_2,3806,0
class_2,3807,0
class_2,3808,0.1
class_2,3809,0
class_2,3810,0.1
class_2,3811,0.6
class_2,3812,1
class_2,3813,0
class_2,3814,0.7
class_2,3815,0.1
class_2,3816,0
class_2,3817,0
class_2,3818,0
class_2,3819,0.1
class_2,3820,0
class_2,3821,0
class_2,3822,0.4
class_2,3823,0
class_2,3824,0
class_2,3825,0
class_2,3826,0.1
class_2,3827,0
class_2,3828,0
class_2,3829,0
class_2,3830,0
class_2,3831,0
class_2,3832,0
class_2,3833,0.3
class_2,3834,0
class_2,3835,0
class_2,3836,0
class_2,3837,0.9
class_2,3838,0.3
class_2,3839,0
class_2,3840,0.1
class_2,3841,0.1
class_2,3842,0.3
class_2,3843,0.7
class_2,3844,0.2
class_2,3845,0
class_2,3846,0
class_2,3847,0.9
class_2,3848,0
class_2,3849,0
class_2,3850,0.5
class_2,3851,0.1
class_2,3852,0.4
class_2,3853,0
class_2,3854,0.2
class_2,3855,0
class_2,3856,0.2
class_2,3857,0.6
class_2,3858,0
class_2,3859,0
class_2,3860,0
class_2,3861,0
class_2,3862,0
class_2,3863,0.4
class_2,3864,0
class_2,3865,0.4
class_2,3866,0.4
class_2,3867,0.1
class_2,3868,0.1
class_2,3869,0.2
class_2,3870,0.3
class_2,3871,0
class_2,3872,0
class_2,3873,0
class_2,3874,0
class_2,3875,0.8
class_2,3876,0.9
class_2,3877,0.1
class_2,3878,0
class_2,3879,0
class_2,3880,0.9
class_2,3881,0
class_2,3882,0
class_2,3883,0.1
class_2,3884,0.1
class_2,3885,0.9
class_2,3886,0
class_2,3887,0
class_2,3888,0
class_2,3889,0
class_2,3890,0
class_2,3891,0.2
class_2,3892,0
class_2,3893,1
class_2,3894,0.6
class_2,3895,0
class_2,3896,0
class_2,3897,0.4
class_2,3898,0
class_2,3899,0
class_2,3900,0.8
class_2,3901,0
class_2,3902,0.2
class_2,3903,0
class_2,3904,0.1
class_2,3905,0
class_2,3906,0
class_2,3907,1
class_2,3908,0.5
class_2,3909,0
class_2,3910,0.2
class_2,3911,0
class_2,3912,0.1
class_2,3913,0
class_2,3914,0
class_2,3915,0.9
class_2,3916,0
class_2,3917,0
class_2,3918,0.6
class_2,3919,0
class_2,3920,0.7
class_2,3921,0.6
class_2,3922,0
class_2,3923,0
class_2,3924,0.5
class_2,3925,0.6
class_2,3926,0
class_2,3927,0
class_2,3928,0
class_2,3929,0
class_2,3930,0
class_2,3931,0
class_2,3932,0
class_2,3933,0
class_2,3934,0
class_2,3935,0
class_2,3936,0
class_2,3937,0
class_2,3938,0
class_2,3939,0
class_2,3940,0.8
class_2,3941,0.2
class_2,3942,0
class_2,3943,0
class_2,3944,0
class_2,3945,0
class_2,3946,0
class_2,3947,0
class_2,3948,0
class_2,3949,0.1
class_2,3950,0.1
class_2,3951,0
class_2,3952,0.8
class_2,3953,0.3
class_2,3954,0
class_2,3955,0
class_2,3956,0.4
class_2,3957,0.4
class_2,3958,0.6
class_2,3959,0
class_2,3960,0
class_2,3961,0.2
class_2,3962,0.2
class_2,3963,0.1
class_2,3964,0
class_2,3965,0.4
class_2,3966,0.1
class_2,3967,0
class_2,3968,0.7
class_2,3969,0.1
class_2,3970,0
class_2,3971,0
class_2,3972,0.6
class_2,3973,0.1
class_2,3974,0
class_2,3975,0.4
class_2,3976,0
class_2,3977,0
class_2,3978,0
class_2,3979,1
class_2,3980,0.8
class_2,3981,0.7
class_2,3982,0
class_2,3983,0
class_2,3984,0
class_2,3985,0
class_2,3986,0
class_2,3987,0
class_2,3988,0
class_2,3989,0.2
class_2,3990,0
class_2,3991,0.1
class_2,3992,0
class_2,3993,0
class_2,3994,0.1
class_2,3995,0.4
class_2,3996,0
class_2,3997,0
class_2,3998,0
class_2,3999,0
class_2,4000,0.4
class_2,4001,0.2
class_2,4002,0
class_2,4003,0
class_2,4004,0.1
class_2,4005,0
class_2,4006,0.1
class_2,4007,0
class_2,4008,0.3
class_2,4009,0
class_2,4010,0
class_2,4011,0.7
class_2,4012,1
class_2,4013,0.2
class_2,4014,0.7
class_2,4015,0
class_2,4016,0.7
class_2,4017,0.7
class_2,4018,0
class_2,4019,0.4
class_2,4020,0.1
class_2,4021,0.5
class_2,4022,0.2
class_2,4023,0.3
class_2,4024,0
class_2,4025,0
class_2,4026,0
class_2,4027,0.7
class_2,4028,0.1
class_2,4029,0.3
class_2,4030,0
class_2,4031,0.4
class_2,4032,0.2
class_2,4033,0
class_2,4034,0
class_2,4035,0.9
class_2,4036,0.9
class_2,4037,0
class_2,4038,0
class_2,4039,0
class_2,4040,0.1
class_2,4041,0.5
class_2,4042,0.5
class_2,4043,0.2
class_2,4044,0
class_2,4045,0
class_2,4046,0
class_2,4047,0
class_2,4048,0.5
class_2,4049,0
class_2,4050,0
class_2,4051,0
class_2,4052,0
class_2,4053,1
class_2,4054,0
class_2,4055,0.6
class_2,4056,0
class_2,4057,0
class_2,4058,0
class_2,4059,0
class_2,4060,0
class_2,4061,0
class_2,4062,0.2
class_2,4063,0.1
class_2,4064,0
class_2,4065,0
class_2,4066,0.4
class_2,4067,0
class_2,4068,0.5
class_2,4069,0.1
class_2,4070,0.2
class_2,4071,0.2
class_2,4072,0
class_2,4073,0.5
class_2,4074,0.1
class_2,4075,0.9
class_2,4076,0
class_2,4077,0.7
class_2,4078,0
class_2,4079,0
class_2,4080,0
class_2,4081,0.3
class_2,4082,0
class_2,4083,0.1
class_2,4084,0
class_2,4085,0
class_2,4086,0.1
class_2,4087,0
class_2,4088,0
class_2,4089,1
class_2,4090,0.2
class_2,4091,0.2
class_2,4092,0
class_2,4093,0.9
class_2,4094,0
class_2,4095,0.3
class_2,4096,0
class_2,4097,0.2
class_2,4098,0.2
class_2,4099,0
class_2,4100,0.7
class_2,4101,0.9
class_2,4102,0
class_2,4103,0.4
class_2,4104,0
class_2,4105,0
class_2,4106,0.8
class_2,4107,0.5
class_2,4108,0.4
class_2,4109,1
class_2,4110,0
class_2,4111,0
class_2,4112,0
class_2,4113,0
class_2,4114,0
class_2,4115,0
class_2,4116,0
class_2,4117,0
class_2,4118,0
class_2,4119,0.1
class_2,4120,0.4
class_2,4121,0
class_2,4122,0
class_2,4123,0
class_2,4124,0
class_2,4125,0.8
class_2,4126,0
class_2,4127,1
class_2,4128,0.1
class_2,4129,0.2
class_2,4130,0.3
class_2,4131,0
class_2,4132,0
class_2,4133,0
class_2,4134,0
class_2,4135,0
class_2,4136,0.4
class_2,4137,0.7
class_2,4138,0
class_2,4139,0
class_2,4140,0.1
class_2,4141,0.3
class_2,4142,0
class_2,4143,0.1
class_2,4144,0
class_2,4145,0.5
class_2,4146,0
class_2,4147,0
class_2,4148,0
class_2,4149,0.2
class_2,4150,0
class_2,4151,0.9
class_2,4152,1
class_2,4153,0.8
class_2,4154,0
class_2,4155,0.4
class_2,4156,0
class_2,4157,0
class_2,4158,0.5
class_2,4159,0.4
class_2,4160,0.1
class_2,4161,0.4
class_2,4162,0
class_2,4163,0.7
class_2,4164,0.7
class_2,4165,0.2
class_2,4166,0
class_2,4167,0
class_2,4168,0.7
class_2,4169,0
class_2,4170,0
class_2,4171,0.2
class_2,4172,0.1
class_2,4173,0
class_2,4174,0
class_2,4175,1
class_2,4176,0
class_2,4177,0
class_2,4178,0.2
class_2,4179,0.1
class_2,4180,0.3
class_2,4181,0
class_2,4182,0
class_2,4183,0.4
class_2,4184,0
class_2,4185,0
class_2,4186,0
class_2,4187,0.7
class_2,4188,0.4
class_2,4189,0.3
class_2,4190,0
class_2,4191,0
class_2,4192,0
class_2,4193,0.1
class_2,4194,0.3
class_2,4195,0
class_2,4196,0
class_2,4197,0
class_2,4198,0
class_2,4199,0
class_2,4200,0.5
class_2,4201,0
class_2,4202,0
class_2,4203,0
class_2,4204,0
class_2,4205,0
class_2,4206,0.3
class_2,4207,0
class_2,4208,0
class_2,4209,0.3
class_2,4210,0
class_2,4211,0.4
class_2,4212,0.5
class_2,4213,0.6
class_2,4214,0
class_2,4215,0
class_2,4216,0
class_2,4217,0.5
class_2,4218,0.1
class_2,4219,0.1
class_2,4220,0.2
class_2,4221,0
class_2,4222,0.2
class_2,4223,0.3
class_2,4224,0.2
class_2,4225,0.2
class_2,4226,0.9
class_2,4227,0
class_2,4228,0
class_2,4229,0
class_2,4230,0
class_2,4231,0
class_2,4232,0.3
class_2,4233,0.1
class_2,4234,0
class_2,4235,0.5
class_2,4236,0
class_2,4237,0
class_2,4238,0
class_2,4239,0
class_2,4240,0.8
class_2,4241,0.8
class_2,4242,0.1
class_2,4243,0.2
class_2,4244,0
class_2,4245,0.6
class_2,4246,0
class_2,4247,0.3
class_2,4248,0
class_2,4249,0.1
class_2,4250,0
class_2,4251,0.5
class_2,4252,0.2
class_2,4253,0
class_2,4254,0.5
class_2,4255,0
class_2,4256,0
class_2,4257,0
class_2,4258,1
class_2,4259,0.4
class_2,4260,0
class_2,4261,0
class_2,4262,0
class_2,4263,0
class_2,4264,0
class_2,4265,0
class_2,4266,0
class_2,4267,0
class_2,4268,0.1
class_2,4269,0.1
class_2,4270,0
class_2,4271,0
class_2,4272,0
class_2,4273,0
class_2,4274,0
class_2,4275,0
class_2,4276,0.3
class_2,4277,0
class_2,4278,0
class_2,4279,0
class_2,4280,0.3
class_2,4281,0.6
class_2,4282,0
class_2,4283,0
class_2,4284,0
class_2,4285,0.1
class_2,4286,0.3
class_2,4287,0
class_2,4288,0
class_2,4289,0.4
class_2,4290,0.6
class_2,4291,0.4
class_2,4292,0.2
class_2,4293,0
class_2,4294,0.9
class_2,4295,0
class_2,4296,0
class_2,4297,0
class_2,4298,0.1
class_2,4299,0.3
class_2,4300,0
class_2,4301,0.8
class_2,4302,0.2
class_2,4303,0
class_2,4304,0.1
class_2,4305,0
class_2,4306,0.8
class_2,4307,0
class_2,4308,0
class_2,4309,0.2
class_2,4310,0
class_2,4311,0
class_2,4312,0
class_2,4313,0
class_2,4314,0.2
class_2,4315,1
class_2,4316,0
class_2,4317,0.4
class_2,4318,0.8
class_2,4319,0
class_2,4320,0
class_2,4321,0
class_2,4322,0.3
class_2,4323,1
class_2,4324,0.6
class_2,4325,0.3
class_2,4326,0.1
class_2,4327,0.2
class_2,4328,0.2
class_2,4329,0
class_2,4330,0.2
class_2,4331,0.8
class_2,4332,0
class_2,4333,0.1
class_2,4334,0
class_2,4335,0.7
class_2,4336,0
class_2,4337,0
class_2,4338,0
class_2,4339,0.2
class_2,4340,1
class_2,4341,0
class_2,4342,0.8
class_2,4343,0
class_2,4344,0.1
class_2,4345,0
class_2,4346,1
class_2,4347,0.9
class_2,4348,0
class_2,4349,0.6
class_2,4350,0.3
class_2,4351,0.1
class_2,4352,0.2
class_2,4353,0.7
class_2,4354,1
class_2,4355,0.5
class_2,4356,0
class_2,4357,0.3
class_2,4358,0.7
class_2,4359,0.8
class_2,4360,0.7
class_2,4361,0.4
class_2,4362,0.3
class_2,4363,0
class_2,4364,0
class_2,4365,0.8
class_2,4366,0
class_2,4367,0
class_2,4368,0.9
class_2,4369,0
class_2,4370,0
class_2,4371,0.4
class_2,4372,0.8
class_2,4373,0.2
class_2,4374,0.3
class_2,4375,0
class_2,4376,0
class_2,4377,0.4
class_2,4378,0.9
class_2,4379,0
class_2,4380,0.5
class_2,4381,0.4
class_2,4382,0
class_2,4383,0
class_2,4384,0.3
class_2,4385,0.5
class_2,4386,0.1
class_2,4387,0.4
class_2,4388,1
class_2,4389,0
class_2,4390,0
class_2,4391,0
class_2,4392,0
class_2,4393,0.5
class_2,4394,0.8
class_2,4395,0
class_2,4396,0.2
class_2,4397,0.2
class_2,4398,0
class_2,4399,0
class_2,4400,0
class_2,4401,0.4
class_2,4402,0
class_2,4403,0.7
class_2,4404,0.1
class_2,4405,0
class_2,4406,0
class_2,4407,0.4
class_2,4408,0
class_2,4409,0
class_2,4410,0
class_2,4411,0
class_2,4412,0
class_2,4413,1
class_2,4414,0.2
class_2,4415,0
class_2,4416,0.9
class_2,4417,0.2
class_2,4418,0
class_2,4419,0
class_2,4420,0.9
class_2,4421,0.3
class_2,4422,0.2
class_2,4423,0.1
class_2,4424,0.5
class_2,4425,0
class_2,4426,0
class_2,4427,0.7
class_2,4428,0.7
class_2,4429,0.8
class_2,4430,0
class_2,4431,0
class_2,4432,0.8
class_2,4433,0.1
class_2,4434,0.1
class_2,4435,0.1
class_2,4436,0
class_2,4437,1
class_2,4438,0
class_2,4439,0.8
class_2,4440,0
class_2,4441,0
class_2,4442,0.2
class_2,4443,0
class_2,4444,0
class_2,4445,0
class_2,4446,0.1
class_2,4447,0
class_2,4448,0.3
class_2,4449,0.1
class_2,4450,0.1
class_2,4451,0.6
class_2,4452,0
class_2,4453,0.4
class_2,4454,0.5
class_2,4455,0.3
class_2,4456,0.1
class_2,4457,0.5
class_2,4458,0
class_2,4459,0.5
class_2,4460,0
class_2,4461,0.9
class_2,4462,0.8
class_2,4463,0
class_2,4464,0
class_2,4465,0
class_2,4466,0
class_2,4467,0.1
class_2,4468,0
class_2,4469,0.3
class_2,4470,1
class_2,4471,0
class_2,4472,0
class_2,4473,0
class_2,4474,0.2
class_2,4475,0
class_2,4476,0.2
class_2,4477,0
class_2,4478,1
class_2,4479,0.3
class_2,4480,0
class_2,4481,0
class_2,4482,0.4
class_2,4483,0
class_2,4484,0
class_2,4485,0
class_2,4486,0
class_2,4487,0
class_2,4488,0.1
class_2,4489,0.6
class_2,4490,0.2
class_2,4491,0.3
class_2,4492,0.9
class_2,4493,0.3
class_2,4494,0.6
class_2,4495,0
class_2,4496,0
class_2,4497,0
class_2,4498,0
class_2,4499,0.4
class_2,4500,0
class_2,4501,0.3
class_2,4502,0.6
class_2,4503,0
class_2,4504,0
class_2,4505,0.4
class_2,4506,0
class_2,4507,0.4
class_2,4508,0
class_2,4509,0
class_2,4510,0.2
class_2,4511,0
class_2,4512,0
class_2,4513,0.3
class_2,4514,0.9
class_2,4515,0
class_2,4516,0
class_2,4517,0
class_2,4518,0
class_2,4519,0.3
class_2,4520,0
class_2,4521,0.1
class_2,4522,0
class_2,4523,0
class_2,4524,0.6
class_2,4525,0.1
class_2,4526,0
class_2,4527,0
class_2,4528,0.1
class_2,4529,0.1
class_2,4530,0.3
class_2,4531,0
class_2,4532,0
class_2,4533,0
class_2,4534,0
class_2,4535,0.5
class_2,4536,0.1
class_2,4537,0.1
class_2,4538,0
class_2,4539,0
class_2,4540,0.5
class_2,4541,0.4
class_2,4542,0.1
class_2,4543,0
class_2,4544,0.5
class_2,4545,0.1
class_2,4546,0
class_2,4547,0.5
class_2,4548,0.9
class_2,4549,0.5
class_2,4550,0.1
class_2,4551,0.5
class_2,4552,0
class_2,4553,0.8
class_2,4554,0.3
class_2,4555,0
class_2,4556,0.1
class_2,4557,0
class_2,4558,0
class_2,4559,0
class_2,4560,0
class_2,4561,0
class_2,4562,0
class_2,4563,0.1
class_2,4564,0
class_2,4565,0
class_2,4566,0.4
class_2,4567,0
class_2,4568,0
class_2,4569,0
class_2,4570,0
class_2,4571,1
class_2,4572,0.1
class_2,4573,0
class_2,4574,0.5
class_2,4575,0.3
class_2,4576,0.3
class_2,4577,0.1
class_2,4578,0.2
class_2,4579,0.1
class_2,4580,0.1
class_2,4581,0.2
class_2,4582,0
class_2,4583,0.9
class_2,4584,0.8
class_2,4585,0
class_2,4586,0.3
class_2,4587,0
class_2,4588,0.2
class_2,4589,0
class_2,4590,0.9
class_2,4591,0
class_2,4592,0.1
class_2,4593,0
class_2,4594,0
class_2,4595,0
class_2,4596,0.4
class_2,4597,0.3
class_2,4598,0
class_2,4599,0
class_2,4600,0
class_2,4601,0
class_2,4602,0
class_2,4603,0.7
class_2,4604,0
class_2,4605,0
class_2,4606,0
class_2,4607,0
class_2,4608,0.1
class_2,4609,0.5
class_2,4610,0
class_2,4611,0
class_2,4612,0.3
class_2,4613,0
class_2,4614,0.8
class_2,4615,0
class_2,4616,0
class_2,4617,0
class_2,4618,0
class_2,4619,0.2
class_2,4620,0.4
class_2,4621,0
class_2,4622,0.2
class_2,4623,0.4
class_2,4624,0.2
class_2,4625,0
class_2,4626,0.4
class_2,4627,1
class_2,4628,0.8
class_2,4629,0
class_2,4630,0
class_2,4631,0
class_2,4632,0
class_2,4633,1
class_2,4634,1
class_2,4635,0.6
class_2,4636,0.1
class_2,4637,0
class_2,4638,0.9
class_2,4639,0.3
class_2,4640,0
class_2,4641,1
class_2,4642,0.1
class_2,4643,0.2
class_2,4644,0.3
class_2,4645,0
class_2,4646,0.1
class_2,4647,0.7
class_2,4648,0
class_2,4649,0.6
class_2,4650,0
class_2,4651,0
class_2,4652,0
class_2,4653,0.3
class_2,4654,0
class_2,4655,0
class_2,4656,0
class_2,4657,0.7
class_2,4658,0.3
class_2,4659,0
class_2,4660,0.5
class_2,4661,0
class_2,4662,0
class_2,4663,1
class_2,4664,0
class_2,4665,0
class_2,4666,0.1
class_2,4667,0.8
class_2,4668,0
class_2,4669,0
class_2,4670,0.4
class_2,4671,0
class_2,4672,0
class_2,4673,0
class_2,4674,0
class_2,4675,0.2
class_2,4676,1
class_2,4677,0
class_2,4678,0
class_2,4679,0
class_2,4680,0
class_2,4681,0.2
class_2,4682,0
class_2,4683,0.9
class_2,4684,0
class_2,4685,0
class_2,4686,0
class_2,4687,0.4
class_2,4688,0.3
class_2,4689,0.1
class_2,4690,0
class_2,4691,0.7
class_2,4692,0.4
class_2,4693,0
class_2,4694,1
class_2,4695,0.6
class_2,4696,0
class_2,4697,0.3
class_2,4698,0.1
class_2,4699,0.8
class_2,4700,1
class_2,4701,0.3
class_2,4702,0.2
